t x y z
2.000000029802322388e-01 1.255870723724365234e+01 7.553362426757812500e+02 1.254548925781250000e+04
2.000000029802322388e-01 1.040646743774414062e+01 6.284016113281250000e+02 8.569699218750000000e+03
4.000000059604644775e-01 1.666051673889160156e+01 8.358323974609375000e+02 1.843936328125000000e+04
4.000000059604644775e-01 1.502628803253173828e+01 7.544653320312500000e+02 1.527725683593750000e+04
9.000000953674316406e-01 7.797325134277343750e+00 2.146174621582031250e+02 2.520651367187500000e+03
0.000000000000000000e+00 2.983096599578857422e+00 5.591994018554687500e+02 4.264684570312500000e+03
7.000000476837158203e-01 8.343308448791503906e+00 3.042633361816406250e+02 3.466241210937500000e+03
9.000000953674316406e-01 1.579695129394531250e+01 4.650660705566406250e+02 1.141262792968750000e+04
8.000000715255737305e-01 1.467701053619384766e+01 4.888416748046875000e+02 1.050538378906250000e+04
4.000000059604644775e-01 6.649001121520996094e+00 3.373663024902343750e+02 3.089192382812500000e+03
7.000000476837158203e-01 1.536575603485107422e+01 5.738528442382812500e+02 1.270912402343750000e+04
1.000000119209289551e+00 1.146826839447021484e+01 2.849188537597656250e+02 5.380012695312500000e+03
1.000000014901161194e-01 9.181885719299316406e+00 6.076621704101562500e+02 7.476948242187500000e+03
5.000000000000000000e-01 1.675683021545410156e+01 7.670036010742187500e+02 1.744571093750000000e+04
5.000000000000000000e-01 9.258248329162597656e+00 4.230793457031250000e+02 5.384118164062500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.241425170898437500e+02 3.415162109375000000e+03
8.000000715255737305e-01 1.301954269409179688e+01 4.302901000976562500e+02 8.241344726562500000e+03
9.000000953674316406e-01 1.476232814788818359e+01 4.336847229003906250e+02 9.682242187500000000e+03
9.000000953674316406e-01 7.803138732910156250e+00 2.147996215820312500e+02 2.524191406250000000e+03
7.000000476837158203e-01 9.834597587585449219e+00 3.614548339843750000e+02 5.066375000000000000e+03
1.000000119209289551e+00 1.383247661590576172e+01 3.496406555175781250e+02 7.951599609375000000e+03
6.000000238418579102e-01 1.055858612060546875e+01 4.372781372070312500e+02 6.481795898437500000e+03
4.000000059604644775e-01 1.313046264648437500e+01 6.600736083984375000e+02 1.160898339843750000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.256150146484375000e+03 2.011657421875000000e+04
1.000000014901161194e-01 1.473587226867675781e+01 9.555855102539062500e+02 1.877156640625000000e+04
7.000000476837158203e-01 1.626393890380859375e+01 6.094962768554687500e+02 1.432461621093750000e+04
2.000000029802322388e-01 1.046416473388671875e+01 6.328045654296875000e+02 8.657847656250000000e+03
3.000000119209289551e-01 1.162808132171630859e+01 6.425366210937500000e+02 9.661362304687500000e+03
1.000000119209289551e+00 1.067385768890380859e+01 2.616557006835937500e+02 4.558153320312500000e+03
3.000000119209289551e-01 1.666928100585937500e+01 9.136979980468750000e+02 1.986941015625000000e+04
8.000000715255737305e-01 7.401195049285888672e+00 2.346771545410156250e+02 2.498366210937500000e+03
1.000000014901161194e-01 8.931336402893066406e+00 5.919667358398437500e+02 7.124953125000000000e+03
4.000000059604644775e-01 1.353044891357421875e+01 6.823673706054687500e+02 1.241500878906250000e+04
3.000000119209289551e-01 1.264623546600341797e+01 6.975874633789062500e+02 1.169018457031250000e+04
4.000000059604644775e-01 1.670420837402343750e+01 8.390322875976562500e+02 1.853771875000000000e+04
3.000000119209289551e-01 1.069385528564453125e+01 5.911528320312500000e+02 8.352280273437500000e+03
1.000000014901161194e-01 9.027297973632812500e+00 5.992875976562500000e+02 7.271545898437500000e+03
8.000000715255737305e-01 8.942031860351562500e+00 2.883241271972656250e+02 3.679440429687500000e+03
3.000000119209289551e-01 8.318580627441406250e+00 4.627402038574218750e+02 5.198596679687500000e+03
6.000000238418579102e-01 8.345423698425292969e+00 3.436168823242187500e+02 3.902180664062500000e+03
8.000000715255737305e-01 6.826912403106689453e+00 2.150303497314453125e+02 2.056696289062500000e+03
3.000000119209289551e-01 1.637572479248046875e+01 8.978924560546875000e+02 1.923600781250000000e+04
8.000000715255737305e-01 1.521230316162109375e+01 5.081869812011718750e+02 1.144258691406250000e+04
6.000000238418579102e-01 8.539031028747558594e+00 3.502416992187500000e+02 4.103985351562500000e+03
9.000000953674316406e-01 1.665386772155761719e+01 4.929437255859375000e+02 1.287124902343750000e+04
9.000000953674316406e-01 9.094339370727539062e+00 2.552238769531250000e+02 3.438354492187500000e+03
9.000000953674316406e-01 1.628806495666503906e+01 4.815501708984375000e+02 1.225542480468750000e+04
8.000000715255737305e-01 9.597554206848144531e+00 3.111473999023437500e+02 4.365862304687500000e+03
8.000000715255737305e-01 8.356949806213378906e+00 2.693617248535156250e+02 3.295711914062500000e+03
3.000000119209289551e-01 1.095827293395996094e+01 6.049504394531250000e+02 8.698878906250000000e+03
4.000000059604644775e-01 1.531709003448486328e+01 7.689820556640625000e+02 1.584044824218750000e+04
3.000000119209289551e-01 1.601057434082031250e+01 8.771962890625000000e+02 1.842837500000000000e+04
2.000000029802322388e-01 5.594827651977539062e+00 3.486165771484375000e+02 2.580631835937500000e+03
3.000000119209289551e-01 1.104893016815185547e+01 6.098344726562500000e+02 8.819090820312500000e+03
5.000000000000000000e-01 1.478508758544921875e+01 6.775337524414062500e+02 1.374791113281250000e+04
0.000000000000000000e+00 4.537672102451324463e-01 1.221810180664062500e+03 1.938961328125000000e+04
2.000000029802322388e-01 6.966520786285400391e+00 4.283771667480468750e+02 3.953942382812500000e+03
7.000000476837158203e-01 1.423235702514648438e+01 5.303300781250000000e+02 1.069018554687500000e+04
1.000000014901161194e-01 1.008382797241210938e+01 6.641633300781250000e+02 8.744079101562500000e+03
5.000000000000000000e-01 1.314114475250244141e+01 6.031209106445312500e+02 1.066732714843750000e+04
5.000000000000000000e-01 1.539221954345703125e+01 7.044155883789062500e+02 1.487752246093750000e+04
1.000000119209289551e+00 1.610274887084960938e+01 4.139526367187500000e+02 1.092257714843750000e+04
7.000000476837158203e-01 8.335503578186035156e+00 3.050682373046875000e+02 3.466689453125000000e+03
4.000000059604644775e-01 1.227095699310302734e+01 6.172796630859375000e+02 9.945909179687500000e+03
3.000000119209289551e-01 6.668156623840332031e+00 3.738256530761718750e+02 3.356620117187500000e+03
1.000000119209289551e+00 1.432469940185546875e+01 3.641510009765625000e+02 8.496306640625000000e+03
6.000000238418579102e-01 1.752904510498046875e+01 7.297206420898437500e+02 1.773146093750000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 8.283259277343750000e+02 8.574373046875000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.420656494140625000e+03 2.500365625000000000e+04
1.000000119209289551e+00 6.109907627105712891e+00 1.345243835449218750e+02 1.558394531250000000e+03
1.000000014901161194e-01 7.270178794860839844e+00 4.882794494628906250e+02 4.768555664062500000e+03
6.000000238418579102e-01 1.391809940338134766e+01 5.785791015625000000e+02 1.113091699218750000e+04
3.000000119209289551e-01 7.267796993255615234e+00 4.061305541992187500e+02 3.927709960937500000e+03
6.000000238418579102e-01 1.313463497161865234e+01 5.436079711914062500e+02 9.669425781250000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.078006591796875000e+03 1.490705566406250000e+04
6.000000238418579102e-01 1.003029632568359375e+01 4.142048034667968750e+02 5.829727539062500000e+03
2.000000029802322388e-01 1.268961620330810547e+01 7.611611328125000000e+02 1.278944042968750000e+04
4.000000059604644775e-01 8.456748962402343750e+00 4.273728332519531250e+02 4.888765625000000000e+03
0.000000000000000000e+00 2.538015365600585938e+00 6.035610961914062500e+02 5.047450195312500000e+03
1.000000014901161194e-01 1.302843284606933594e+01 8.486250000000000000e+02 1.480076855468750000e+04
1.000000014901161194e-01 7.048431396484375000e+00 4.740142822265625000e+02 4.473148437500000000e+03
3.000000119209289551e-01 1.257341384887695312e+01 6.943367309570312500e+02 1.155433886718750000e+04
9.000000953674316406e-01 6.169492244720458984e+00 1.636540985107421875e+02 1.624168457031250000e+03
5.000000000000000000e-01 9.057938575744628906e+00 4.159683837890625000e+02 5.151602539062500000e+03
9.000000953674316406e-01 9.050703048706054688e+00 2.543182525634765625e+02 3.425739257812500000e+03
5.000000000000000000e-01 1.206574058532714844e+01 5.530551757812500000e+02 8.915579101562500000e+03
8.000000715255737305e-01 1.444033813476562500e+01 4.803540039062500000e+02 1.009189550781250000e+04
9.000000953674316406e-01 1.611124420166015625e+01 4.749058227539062500e+02 1.194241308593750000e+04
5.000000000000000000e-01 1.467250347137451172e+01 6.714200439453125000e+02 1.352321386718750000e+04
4.000000059604644775e-01 1.286005496978759766e+01 6.490064697265625000e+02 1.111808496093750000e+04
2.000000029802322388e-01 8.506285667419433594e+00 5.179107055664062500e+02 5.976989257812500000e+03
1.000000014901161194e-01 5.662131786346435547e+00 3.871710815429687500e+02 2.976698242187500000e+03
5.000000000000000000e-01 6.770001411437988281e+00 3.089553222656250000e+02 2.874103515625000000e+03
3.000000119209289551e-01 1.537706184387207031e+01 8.430070800781250000e+02 1.710162890625000000e+04
1.000000119209289551e+00 1.421724891662597656e+01 3.603706665039062500e+02 8.371888671875000000e+03
9.000000953674316406e-01 1.223858928680419922e+01 3.536626586914062500e+02 6.770755859375000000e+03
2.000000029802322388e-01 1.720508384704589844e+01 1.025827636718750000e+03 2.275867187500000000e+04
8.000000715255737305e-01 1.026493453979492188e+01 3.353552246093750000e+02 5.069518554687500000e+03
6.000000238418579102e-01 9.878574371337890625e+00 4.071264648437500000e+02 5.638393554687500000e+03
2.000000029802322388e-01 1.239037513732910156e+01 7.437611083984375000e+02 1.217670019531250000e+04
0.000000000000000000e+00 0.000000000000000000e+00 8.403446044921875000e+02 8.785574218750000000e+03
2.000000029802322388e-01 6.527074813842773438e+00 4.028244018554687500e+02 3.420665039062500000e+03
5.000000000000000000e-01 1.105191707611083984e+01 5.053464660644531250e+02 7.633373046875000000e+03
6.000000238418579102e-01 1.053638076782226562e+01 4.342829589843750000e+02 6.436174804687500000e+03
2.000000029802322388e-01 5.631669044494628906e+00 3.507588500976562500e+02 2.620579101562500000e+03
5.000000000000000000e-01 1.547274017333984375e+01 7.081084594726562500e+02 1.502905957031250000e+04
3.000000119209289551e-01 1.637638092041015625e+01 8.991188964843750000e+02 1.926014843750000000e+04
6.000000238418579102e-01 9.139401435852050781e+00 3.755030517578125000e+02 4.767099609375000000e+03
5.000000000000000000e-01 7.755077362060546875e+00 3.541361083984375000e+02 3.652022460937500000e+03
8.000000715255737305e-01 8.385257720947265625e+00 2.689392089843750000e+02 3.307026367187500000e+03
1.000000014901161194e-01 8.105724334716796875e+00 5.402471313476562500e+02 5.946732421875000000e+03
1.000000119209289551e+00 1.414614105224609375e+01 3.586633300781250000e+02 8.296695312500000000e+03
9.000000953674316406e-01 1.402770137786865234e+01 4.096753845214843750e+02 8.780063476562500000e+03
1.000000119209289551e+00 1.159437656402587891e+01 2.874072265625000000e+02 5.508515625000000000e+03
4.000000059604644775e-01 1.638719558715820312e+01 8.225901489257812500e+02 1.791544531250000000e+04
3.000000119209289551e-01 9.673955917358398438e+00 5.357593994140625000e+02 6.995848632812500000e+03
4.000000059604644775e-01 1.430509090423583984e+01 7.185576171875000000e+02 1.388179785156250000e+04
9.000000953674316406e-01 1.601862716674804688e+01 4.720061340332031250e+02 1.178629589843750000e+04
8.000000715255737305e-01 1.315273094177246094e+01 4.354353637695312500e+02 8.399698242187500000e+03
1.000000119209289551e+00 1.050023841857910156e+01 2.586411132812500000e+02 4.400612304687500000e+03
1.000000119209289551e+00 1.269768714904785156e+01 3.197425842285156250e+02 6.727771484375000000e+03
0.000000000000000000e+00 2.560532093048095703e-01 1.194901367187500000e+03 1.846246484375000000e+04
5.000000000000000000e-01 1.030955410003662109e+01 4.731647644042968750e+02 6.719241210937500000e+03
8.000000715255737305e-01 6.089798927307128906e+00 1.890185089111328125e+02 1.670812500000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 6.775477905273437500e+02 5.924864257812500000e+03
1.000000014901161194e-01 1.458046054840087891e+01 9.485707397460937500e+02 1.846204687500000000e+04
5.000000000000000000e-01 1.221109008789062500e+01 5.605980224609375000e+02 9.104889648437500000e+03
8.000000715255737305e-01 1.377766036987304688e+01 4.566853332519531250e+02 9.116693359375000000e+03
8.000000715255737305e-01 7.766978263854980469e+00 2.474125823974609375e+02 2.778953125000000000e+03
1.000000014901161194e-01 1.433699226379394531e+01 9.310164794921875000e+02 1.785191406250000000e+04
6.000000238418579102e-01 8.021182060241699219e+00 3.297342224121093750e+02 3.541889648437500000e+03
8.000000715255737305e-01 1.448982238769531250e+01 4.814934692382812500e+02 1.016978417968750000e+04
5.000000000000000000e-01 9.114264488220214844e+00 4.164755554199218750e+02 5.203563476562500000e+03
2.000000029802322388e-01 1.412875843048095703e+01 8.462478027343750000e+02 1.585494042968750000e+04
7.000000476837158203e-01 1.203335380554199219e+01 4.470018005371093750e+02 7.686014648437500000e+03
2.000000029802322388e-01 7.517751693725585938e+00 4.604297790527343750e+02 4.662288085937500000e+03
5.000000000000000000e-01 1.365505695343017578e+01 6.247401123046875000e+02 1.160818847656250000e+04
3.000000119209289551e-01 1.420379066467285156e+01 7.797987060546875000e+02 1.476680761718750000e+04
4.000000059604644775e-01 7.642100811004638672e+00 3.889047241210937500e+02 3.962819335937500000e+03
1.000000014901161194e-01 7.304433822631835938e+00 4.900512695312500000e+02 4.808994140625000000e+03
6.000000238418579102e-01 7.741562366485595703e+00 3.166869812011718750e+02 3.370963867187500000e+03
3.000000119209289551e-01 1.288273429870605469e+01 7.093719482421875000e+02 1.214791894531250000e+04
8.000000715255737305e-01 1.081852245330810547e+01 3.536576538085937500e+02 5.699971679687500000e+03
6.000000238418579102e-01 1.177338314056396484e+01 4.863315734863281250e+02 7.945220703125000000e+03
9.000000953674316406e-01 1.324315738677978516e+01 3.851993713378906250e+02 7.899736328125000000e+03
2.000000029802322388e-01 1.035100555419921875e+01 6.276543579101562500e+02 8.516305664062500000e+03
6.000000238418579102e-01 1.424626159667968750e+01 5.915492553710937500e+02 1.172044824218750000e+04
5.000000000000000000e-01 1.569269180297851562e+01 7.181966552734375000e+02 1.544301074218750000e+04
1.000000014901161194e-01 7.739450931549072266e+00 5.178753051757812500e+02 5.416836914062500000e+03
2.000000029802322388e-01 1.379090595245361328e+01 8.251983642578125000e+02 1.507142871093750000e+04
8.000000715255737305e-01 1.278008365631103516e+01 4.219529418945312500e+02 7.964859375000000000e+03
1.000000119209289551e+00 1.377961540222167969e+01 3.483309020996093750e+02 7.895335937500000000e+03
1.000000119209289551e+00 1.284303951263427734e+01 3.220794067382812500e+02 6.871102539062500000e+03
8.000000715255737305e-01 1.036462306976318359e+01 3.378543090820312500e+02 5.175883789062500000e+03
1.000000014901161194e-01 1.658690452575683594e+01 1.071819580078125000e+03 2.308160546875000000e+04
1.000000119209289551e+00 8.731841087341308594e+00 2.087513122558593750e+02 2.924913085937500000e+03
6.000000238418579102e-01 1.634506988525390625e+01 6.798912963867187500e+02 1.556357324218750000e+04
8.000000715255737305e-01 9.047073364257812500e+00 2.919815063476562500e+02 3.789434570312500000e+03
1.000000014901161194e-01 8.558867454528808594e+00 5.698309936523437500e+02 6.611303710937500000e+03
